Visited,Site,Year,Visit_num,BO,NSO,Method,TOD,RF,FOR,ttot
0,92,14,6,0,0,3,3,-0.47074486,-0.54707796,0
0,92,14,7,0,0,3,3,-0.47074486,-0.54707796,0
0,92,14,8,0,0,3,3,-0.47074486,-0.54707796,0
1,92,15,1,0,0,3,1,-0.47074486,-0.54707796,2
1,92,15,2,0,0,3,2,-0.47074486,-0.54707796,-0.5
1,92,15,3,0,0,2,2,-0.47074486,-0.54707796,-1.083333333
1,92,15,4,0,0,3,1,-0.47074486,-0.54707796,0.2
1,92,15,5,0,0,2,2,-0.47074486,-0.54707796,-0.166666667
1,92,15,6,0,0,2,2,-0.47074486,-0.54707796,0.333333333
0,92,15,7,0,0,3,3,-0.47074486,-0.54707796,0
0,92,15,8,0,0,3,3,-0.47074486,-0.54707796,0
1,92,16,1,0,0,2,1,-0.47074486,-0.554550458,-0.166666667
1,92,16,2,0,0,2,2,-0.47074486,-0.554550458,-0.333333333
1,92,16,3,0,0,3,1,-0.47074486,-0.554550458,0.5
1,92,16,4,0,0,1,1,-0.47074486,-0.554550458,-0.25
1,92,16,5,0,0,2,2,-0.47074486,-0.554550458,-0.583333333
1,92,16,6,0,0,1,1,-0.47074486,-0.554550458,0.166666667
1,92,16,7,0,0,3,2,-0.47074486,-0.554550458,-0.166666667
1,92,16,8,0,0,1,2,-0.47074486,-0.554550458,-0.666666667
1,92,17,1,0,0,3,1,-0.47074486,-0.554550458,0.75
1,92,17,2,0,0,2,1,-0.47074486,-0.554550458,1.166666667
1,92,17,3,0,0,2,2,-0.47074486,-0.554550458,-0.833333333
1,92,17,4,0,0,2,2,-0.47074486,-0.554550458,0.5
0,92,17,5,0,0,3,3,-0.47074486,-0.554550458,0
0,92,17,6,0,0,3,3,-0.47074486,-0.554550458,0
0,92,17,7,0,0,3,3,-0.47074486,-0.554550458,0
0,92,17,8,0,0,3,3,-0.47074486,-0.554550458,0
1,92,18,1,0,1,3,1,-0.47074486,-0.554550458,0.5
1,92,18,2,0,1,1,3,-0.47074486,-0.554550458,-0.333333333
1,92,18,3,0,0,1,1,-0.47074486,-0.554550458,1
1,92,18,4,0,1,2,3,-0.47074486,-0.554550458,-1
0,92,18,5,0,0,3,3,-0.47074486,-0.554550458,0
0,92,18,6,0,0,3,3,-0.47074486,-0.554550458,0
0,92,18,7,0,0,3,3,-0.47074486,-0.554550458,0
0,92,18,8,0,0,3,3,-0.47074486,-0.554550458,0
1,92,19,1,0,1,3,1,-0.47074486,-0.554550458,0.833333333
1,92,19,2,0,1,1,1,-0.47074486,-0.554550458,0.916666667
1,92,19,3,0,0,1,1,-0.47074486,-0.554550458,-0.233333333
1,92,19,4,0,0,1,1,-0.47074486,-0.554550458,-0.5
0,92,19,5,0,0,3,3,-0.47074486,-0.554550458,0
0,92,19,6,0,0,3,3,-0.47074486,-0.554550458,0
0,92,19,7,0,0,3,3,-0.47074486,-0.554550458,0
0,92,19,8,0,0,3,3,-0.47074486,-0.554550458,0
1,92,20,1,0,0,3,1,-0.47074486,-0.554550458,0.25
1,92,20,2,1,0,3,1,-0.47074486,-0.554550458,-0.5
1,92,20,3,0,1,1,3,-0.47074486,-0.554550458,1.333333333
1,92,20,4,0,1,3,1,-0.47074486,-0.554550458,0
1,92,20,5,0,1,1,1,-0.47074486,-0.554550458,-0.166666667
0,92,20,6,0,0,3,3,-0.47074486,-0.554550458,0
0,92,20,7,0,0,3,3,-0.47074486,-0.554550458,0
0,92,20,8,0,0,3,3,-0.47074486,-0.554550458,0
1,92,21,1,0,1,1,1,-0.47074486,-0.554550458,1
1,92,21,2,0,1,1,1,-0.47074486,-0.554550458,1.416666667
1,92,21,3,0,0,1,1,-0.47074486,-0.554550458,1
1,92,21,4,0,0,1,1,-0.47074486,-0.554550458,0.333333333
0,92,21,5,0,0,3,3,-0.47074486,-0.554550458,0
0,92,21,6,0,0,3,3,-0.47074486,-0.554550458,0
0,92,21,7,0,0,3,3,-0.47074486,-0.554550458,0
0,92,21,8,0,0,3,3,-0.47074486,-0.554550458,0
1,92,22,1,0,0,1,1,NA,NA,1.083333333
1,92,22,2,0,1,1,1,NA,NA,-0.166666667
0,92,22,3,0,0,3,3,NA,NA,0
0,92,22,4,0,0,3,3,NA,NA,0
0,92,22,5,0,0,3,3,NA,NA,0
0,92,22,6,0,0,3,3,NA,NA,0
0,92,22,7,0,0,3,3,NA,NA,0
0,92,22,8,0,0,3,3,NA,NA,0
1,93,1,1,0,0,2,2,0.03295808,0.075474507,-0.833333333
1,93,1,2,0,0,2,2,0.03295808,0.075474507,-0.833333333
1,93,1,3,0,0,2,2,0.03295808,0.075474507,-0.733333333
1,93,1,4,0,0,2,2,0.03295808,0.075474507,-1.133333333
1,93,1,5,0,0,2,1,0.03295808,0.075474507,-0.5
1,93,1,6,0,0,1,1,0.03295808,0.075474507,0.2
1,93,1,7,0,0,2,2,0.03295808,0.075474507,-0.833333333
1,93,1,8,0,0,2,1,0.03295808,0.075474507,-0.7
1,93,2,1,0,0,2,2,0.03295808,0.075474507,-0.5
1,93,2,2,0,0,2,2,0.03295808,0.075474507,-0.433333333
1,93,2,3,0,0,2,2,0.03295808,0.075474507,-0.766666667
1,93,2,4,0,0,2,2,0.03295808,0.075474507,-0.566666667
1,93,2,5,0,0,2,2,0.03295808,0.075474507,-0.45
1,93,2,6,0,0,2,2,0.03295808,0.075474507,-0.65
0,93,2,7,0,0,3,3,0.03295808,0.075474507,0
0,93,2,8,0,0,3,3,0.03295808,0.075474507,0
1,93,3,1,0,0,2,3,0.03295808,0.075474507,-0.583333333
1,93,3,2,0,0,2,2,0.03295808,0.075474507,1.083333333
1,93,3,3,0,0,2,2,0.03295808,0.075474507,-0.3
1,93,3,4,0,0,2,2,0.03295808,0.075474507,0.433333333
1,93,3,5,0,0,2,2,0.03295808,0.075474507,-0.75
1,93,3,6,0,0,1,1,0.03295808,0.075474507,1.45
1,93,3,7,0,0,2,1,0.03295808,0.075474507,1.5
1,93,3,8,0,0,2,1,0.03295808,0.075474507,1.083333333
1,93,4,1,0,0,2,3,0.03295808,0.075474507,0.2
1,93,4,2,0,0,2,2,0.03295808,0.075474507,-0.483333333
1,93,4,3,0,0,2,1,0.03295808,0.075474507,0.5
1,93,4,4,0,0,2,2,0.03295808,0.075474507,-0.75
1,93,4,5,0,0,2,3,0.03295808,0.075474507,0.25
1,93,4,6,0,0,2,1,0.03295808,0.075474507,-0.6
1,93,4,7,0,0,2,2,0.03295808,0.075474507,1.016666667
0,93,4,8,0,0,3,3,0.03295808,0.075474507,0
1,93,5,1,0,0,2,1,0.03295808,0.075474507,-0.083333333
1,93,5,2,0,0,2,2,0.03295808,0.075474507,-0.8
1,93,5,3,0,0,2,3,0.03295808,0.075474507,-0.716666667
1,93,5,4,0,0,2,1,0.03295808,0.075474507,-0.5
1,93,5,5,0,1,2,3,0.03295808,0.075474507,-0.666666667
1,93,5,6,0,0,2,1,0.03295808,0.075474507,1.166666667
0,93,5,7,0,0,3,3,0.03295808,0.075474507,0
0,93,5,8,0,0,3,3,0.03295808,0.075474507,0
1,93,6,1,0,0,2,3,0.032958082,0.075474507,-1
1,93,6,2,0,0,2,2,0.032958082,0.075474507,-1.1
1,93,6,3,0,1,2,1,0.032958082,0.075474507,-0.616666667
1,93,6,4,0,0,2,1,0.032958082,0.075474507,-1.05
1,93,6,5,0,0,2,2,0.032958082,0.075474507,-1.116666667
1,93,6,6,0,1,2,2,0.032958082,0.075474507,-0.933333333
0,93,6,7,0,0,3,3,0.032958082,0.075474507,0
0,93,6,8,0,0,3,3,0.032958082,0.075474507,0
1,93,7,1,0,0,2,1,0.032958082,0.075474507,-0.633333333
1,93,7,2,0,1,2,1,0.032958082,0.075474507,0.466666667
1,93,7,3,0,1,1,1,0.032958082,0.075474507,0.75
1,93,7,4,0,1,1,1,0.032958082,0.075474507,-0.083333333
1,93,7,5,0,0,2,2,0.032958082,0.075474507,-0.75
1,93,7,6,0,0,2,2,0.032958082,0.075474507,-0.75
1,93,7,7,0,0,1,1,0.032958082,0.075474507,-1
0,93,7,8,0,0,3,3,0.032958082,0.075474507,0
1,93,8,1,0,0,3,1,0.032958082,0.075474507,0.416666667
1,93,8,2,0,0,2,1,0.032958082,0.075474507,-0.416666667
1,93,8,3,0,0,2,2,0.032958082,0.075474507,-0.116666667
1,93,8,4,0,0,2,2,0.032958082,0.075474507,-0.916666667
1,93,8,5,0,0,2,2,0.032958082,0.075474507,-0.8
1,93,8,6,0,0,2,2,0.032958082,0.075474507,-0.816666667
0,93,8,7,0,0,3,3,0.032958082,0.075474507,0
0,93,8,8,0,0,3,3,0.032958082,0.075474507,0
1,93,9,1,0,0,2,1,0.032958082,0.075474507,-0.1
1,93,9,2,0,0,2,2,0.032958082,0.075474507,-0.783333333
1,93,9,3,0,0,2,2,0.032958082,0.075474507,-0.55
1,93,9,4,0,0,2,2,0.032958082,0.075474507,-0.3
0,93,9,5,0,0,3,3,0.032958082,0.075474507,0
0,93,9,6,0,0,3,3,0.032958082,0.075474507,0
0,93,9,7,0,0,3,3,0.032958082,0.075474507,0
0,93,9,8,0,0,3,3,0.032958082,0.075474507,0
1,93,10,1,0,0,2,1,0.032958082,0.075474507,-0.333333333
1,93,10,2,0,0,2,2,0.032958082,0.075474507,-0.266666667
1,93,10,3,0,0,2,2,0.032958082,0.075474507,-0.133333333
1,93,10,4,0,0,3,2,0.032958082,0.075474507,-0.95
1,93,10,5,0,0,2,2,0.032958082,0.075474507,-0.6
1,93,10,6,0,0,2,2,0.032958082,0.075474507,-0.016666667
0,93,10,7,0,0,3,3,0.032958082,0.075474507,0
0,93,10,8,0,0,3,3,0.032958082,0.075474507,0
1,93,11,1,0,0,2,3,0.032958082,0.075474507,-0.416666667
1,93,11,2,0,0,2,2,0.032958082,0.075474507,-0.783333333
1,93,11,3,0,0,2,1,0.032958082,0.075474507,-0.45
1,93,11,4,0,0,2,2,0.032958082,0.075474507,-0.75
0,93,11,5,0,0,3,3,0.032958082,0.075474507,0
0,93,11,6,0,0,3,3,0.032958082,0.075474507,0
0,93,11,7,0,0,3,3,0.032958082,0.075474507,0
0,93,11,8,0,0,3,3,0.032958082,0.075474507,0
1,93,12,1,0,0,2,2,0.032958082,0.075474507,-0.666666667
1,93,12,2,0,0,2,3,0.032958082,0.075474507,-0.8
1,93,12,3,0,0,2,2,0.032958082,0.075474507,0.283333333
1,93,12,4,0,0,3,3,0.032958082,0.075474507,2.05
1,93,12,5,0,0,2,2,0.032958082,0.075474507,-0.816666667
1,93,12,6,0,0,3,3,0.032958082,0.075474507,1.583333333
1,93,12,7,0,1,3,1,0.032958082,0.075474507,0.433333333
0,93,12,8,0,0,3,3,0.032958082,0.075474507,0
1,93,13,1,0,0,2,2,0.032958082,0.075474507,-0.783333333
1,93,13,2,0,0,2,2,0.032958082,0.075474507,-0.433333333
1,93,13,3,0,0,3,3,0.032958082,0.075474507,0.5
1,93,13,4,0,0,2,2,0.032958082,0.075474507,-0.966666667
1,93,13,5,0,1,3,2,0.032958082,0.075474507,0.666666667
1,93,13,6,0,1,1,1,0.032958082,0.075474507,1
1,93,13,7,0,1,1,1,0.032958082,0.075474507,-0.166666667
1,93,13,8,0,1,3,3,0.032958082,0.075474507,-0.483333333
1,93,14,1,0,0,3,1,0.032958082,0.075474507,4
1,93,14,2,1,0,2,2,0.032958082,0.075474507,-0.133333333
1,93,14,3,1,0,2,2,0.032958082,0.075474507,0.166666667
1,93,14,4,0,1,3,3,0.032958082,0.075474507,2.616666667
0,93,14,5,0,0,3,3,0.032958082,0.075474507,0
0,93,14,6,0,0,3,3,0.032958082,0.075474507,0
0,93,14,7,0,0,3,3,0.032958082,0.075474507,0
0,93,14,8,0,0,3,3,0.032958082,0.075474507,0
1,93,15,1,0,0,3,1,0.032958082,0.07547451,0.25
1,93,15,2,0,0,3,1,0.032958082,0.07547451,-0.016666667
1,93,15,3,0,0,2,1,0.032958082,0.07547451,-0.5
1,93,15,4,0,1,3,3,0.032958082,0.07547451,2.25
1,93,15,5,0,0,1,1,0.032958082,0.07547451,0.666666667
1,93,15,6,0,0,1,1,0.032958082,0.07547451,0
1,93,15,7,0,0,2,2,0.032958082,0.07547451,-0.066666667
0,93,15,8,0,0,3,3,0.032958082,0.07547451,0
1,93,16,1,0,0,3,1,0.032958082,0.075474507,0
1,93,16,2,0,0,2,1,0.032958082,0.075474507,-0.666666667
1,93,16,3,1,0,3,3,0.032958082,0.075474507,-0.166666667
1,93,16,4,0,0,2,1,0.032958082,0.075474507,0.283333333
1,93,16,5,0,0,2,3,0.032958082,0.075474507,0.35
1,93,16,6,0,1,2,2,0.032958082,0.075474507,0.2
1,93,16,7,0,1,1,1,0.032958082,0.075474507,0.083333333
0,93,16,8,0,0,3,3,0.032958082,0.075474507,0
1,93,17,1,0,0,3,1,0.004750717,0.062397636,-0.833333333
1,93,17,2,0,0,2,3,0.004750717,0.062397636,0.15
1,93,17,3,1,0,2,2,0.004750717,0.062397636,0.116666667
1,93,17,4,0,0,2,2,0.004750717,0.062397636,0.666666667
0,93,17,5,0,0,3,3,0.004750717,0.062397636,0
0,93,17,6,0,0,3,3,0.004750717,0.062397636,0
0,93,17,7,0,0,3,3,0.004750717,0.062397636,0
0,93,17,8,0,0,3,3,0.004750717,0.062397636,0
1,93,18,1,0,0,2,1,0.004750717,0.062397636,-0.45
1,93,18,2,0,0,2,2,0.004750717,0.062397636,0.283333333
1,93,18,3,0,0,2,2,0.004750717,0.062397636,-0.45
1,93,18,4,0,0,3,1,0.004750717,0.062397636,-0.166666667
1,93,18,5,1,0,2,2,0.004750717,0.062397636,-0.25
0,93,18,6,0,0,3,3,0.004750717,0.062397636,0
0,93,18,7,0,0,3,3,0.004750717,0.062397636,0
0,93,18,8,0,0,3,3,0.004750717,0.062397636,0
1,93,19,1,0,0,2,1,0.004750717,0.062397636,-0.233333333
1,93,19,2,0,0,2,2,0.004750717,0.062397636,-0.583333333
1,93,19,3,0,0,2,2,0.004750717,0.062397636,0.3
1,93,19,4,0,0,3,2,0.004750717,0.062397636,-0.083333333
0,93,19,5,0,0,3,3,0.004750717,0.062397636,0
0,93,19,6,0,0,3,3,0.004750717,0.062397636,0
0,93,19,7,0,0,3,3,0.004750717,0.062397636,0
0,93,19,8,0,0,3,3,0.004750717,0.062397636,0
1,93,20,1,0,0,3,1,0.004750717,0.062397636,0.083333333
1,93,20,2,0,0,1,2,0.004750717,0.062397636,0.033333333
1,93,20,3,1,0,2,2,0.004750717,0.062397636,-0.166666667
1,93,20,4,0,0,2,2,0.004750717,0.062397636,0.15
0,93,20,5,0,0,3,3,0.004750717,0.062397636,0
0,93,20,6,0,0,3,3,0.004750717,0.062397636,0
0,93,20,7,0,0,3,3,0.004750717,0.062397636,0
0,93,20,8,0,0,3,3,0.004750717,0.062397636,0
1,93,21,1,0,0,2,1,0.004750717,0.062397636,0
1,93,21,2,0,0,2,2,0.004750717,0.062397636,0.116666667
1,93,21,3,1,0,2,2,0.004750717,0.062397636,0
1,93,21,4,0,0,2,2,0.004750717,0.062397636,0.166666667
0,93,21,5,0,0,3,3,0.004750717,0.062397636,0
0,93,21,6,0,0,3,3,0.004750717,0.062397636,0
0,93,21,7,0,0,3,3,0.004750717,0.062397636,0
0,93,21,8,0,0,3,3,0.004750717,0.062397636,0
1,93,22,1,0,0,2,2,NA,NA,-0.283333333
1,93,22,2,1,0,2,2,NA,NA,-0.166666667
1,93,22,3,0,0,2,1,NA,NA,0.083333333
1,93,22,4,1,0,2,2,NA,NA,-0.25
0,93,22,5,0,0,3,3,NA,NA,0
0,93,22,6,0,0,3,3,NA,NA,0
0,93,22,7,0,0,3,3,NA,NA,0
0,93,22,8,0,0,3,3,NA,NA,0
1,94,1,1,0,0,1,1,-0.53824105,-0.765181488,-0.5
1,94,1,2,0,1,1,3,-0.53824105,-0.765181488,-1
1,94,1,3,0,0,1,3,-0.53824105,-0.765181488,-0.3
1,94,1,4,0,1,1,3,-0.53824105,-0.765181488,0.616666667
1,94,1,5,0,0,1,1,-0.53824105,-0.765181488,-0.133333333
0,94,1,6,0,0,3,3,-0.53824105,-0.765181488,0
0,94,1,7,0,0,3,3,-0.53824105,-0.765181488,0
0,94,1,8,0,0,3,3,-0.53824105,-0.765181488,0
1,94,2,1,0,0,1,1,-0.53824105,-0.765181488,0.45
1,94,2,2,0,0,1,3,-0.53824105,-0.765181488,-0.2
1,94,2,3,0,1,1,3,-0.53824105,-0.765181488,0.483333333
1,94,2,4,0,1,1,3,-0.53824105,-0.765181488,0.766666667
1,94,2,5,0,1,1,1,-0.53824105,-0.765181488,0.45
1,94,2,6,0,0,1,1,-0.53824105,-0.765181488,-0.366666667
1,94,2,7,0,0,1,1,-0.53824105,-0.765181488,-0.433333333
1,94,2,8,0,0,1,1,-0.53824105,-0.765181488,-0.5
1,94,3,1,0,1,1,1,-0.53824105,-0.765181488,0.666666667
1,94,3,2,0,0,1,1,-0.53824105,-0.765181488,-0.333333333
1,94,3,3,0,1,1,1,-0.53824105,-0.765181488,0
1,94,3,4,0,1,2,1,-0.53824105,-0.765181488,0.05
1,94,3,5,0,0,2,1,-0.53824105,-0.765181488,0.433333333
0,94,3,6,0,0,3,3,-0.53824105,-0.765181488,0
0,94,3,7,0,0,3,3,-0.53824105,-0.765181488,0
0,94,3,8,0,0,3,3,-0.53824105,-0.765181488,0
1,94,4,1,0,0,1,1,-0.53824105,-0.765181488,-0.383333333
1,94,4,2,0,0,1,1,-0.53824105,-0.765181488,-0.833333333
1,94,4,3,0,1,2,1,-0.53824105,-0.765181488,0.583333333
1,94,4,4,0,1,2,1,-0.53824105,-0.765181488,-0.25
1,94,4,5,0,0,1,1,-0.53824105,-0.765181488,0
1,94,4,6,0,1,1,1,-0.53824105,-0.765181488,-0.5
0,94,4,7,0,0,3,3,-0.53824105,-0.765181488,0
0,94,4,8,0,0,3,3,-0.53824105,-0.765181488,0
1,94,5,1,0,0,1,1,-0.53824105,-0.765181488,-0.566666667
1,94,5,2,0,0,1,1,-0.53824105,-0.765181488,-0.5
1,94,5,3,0,0,1,1,-0.53824105,-0.765181488,-0.2
1,94,5,4,0,0,1,1,-0.53824105,-0.765181488,-0.366666667
1,94,5,5,0,0,2,1,-0.53824105,-0.765181488,-0.6
1,94,5,6,0,0,1,1,-0.53824105,-0.765181488,0.5
1,94,5,7,0,0,1,2,-0.53824105,-0.765181488,0.15
1,94,5,8,0,0,1,1,-0.53824105,-0.765181488,-0.05
1,94,6,1,0,0,1,1,-0.538241054,-0.765181488,-0.316666667
1,94,6,2,0,0,3,1,-0.538241054,-0.765181488,-0.633333333
1,94,6,3,0,0,1,3,-0.538241054,-0.765181488,-0.316666667
1,94,6,4,0,0,1,3,-0.538241054,-0.765181488,-0.866666667
1,94,6,5,0,0,3,2,-0.538241054,-0.765181488,-0.866666667
0,94,6,6,0,0,3,3,-0.538241054,-0.765181488,0
0,94,6,7,0,0,3,3,-0.538241054,-0.765181488,0
0,94,6,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,7,1,0,0,1,1,-0.538241054,-0.765181488,-0.133333333
1,94,7,2,0,0,1,3,-0.538241054,-0.765181488,-0.25
1,94,7,3,0,0,1,1,-0.538241054,-0.765181488,1.25
1,94,7,4,0,0,1,3,-0.538241054,-0.765181488,2
1,94,7,5,0,1,1,3,-0.538241054,-0.765181488,0.666666667
1,94,7,6,0,0,1,1,-0.538241054,-0.765181488,-0.083333333
1,94,7,7,0,0,1,1,-0.538241054,-0.765181488,0.5
1,94,7,8,0,1,1,3,-0.538241054,-0.765181488,1
1,94,8,1,0,0,1,1,-0.538241054,-0.765181488,-0.25
1,94,8,2,0,1,1,1,-0.538241054,-0.765181488,0
1,94,8,3,0,0,1,1,-0.538241054,-0.765181488,0.5
1,94,8,4,0,0,1,1,-0.538241054,-0.765181488,-0.25
1,94,8,5,0,1,1,1,-0.538241054,-0.765181488,-0.416666667
1,94,8,6,0,1,1,1,-0.538241054,-0.765181488,-0.25
1,94,8,7,0,0,1,1,-0.538241054,-0.765181488,0.166666667
0,94,8,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,9,1,0,0,1,1,-0.538241054,-0.765181488,-0.15
1,94,9,2,0,0,1,1,-0.538241054,-0.765181488,0.25
1,94,9,3,0,1,1,2,-0.538241054,-0.765181488,0.3
1,94,9,4,0,0,1,1,-0.538241054,-0.765181488,1.333333333
0,94,9,5,0,0,3,3,-0.538241054,-0.765181488,0
0,94,9,6,0,0,3,3,-0.538241054,-0.765181488,0
0,94,9,7,0,0,3,3,-0.538241054,-0.765181488,0
0,94,9,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,10,1,0,0,1,1,-0.538241054,-0.765181488,0.95
1,94,10,2,0,0,1,1,-0.538241054,-0.765181488,0
1,94,10,3,0,0,1,3,-0.538241054,-0.765181488,0.783333333
1,94,10,4,0,0,1,2,-0.538241054,-0.765181488,0.316666667
1,94,10,5,0,0,1,1,-0.538241054,-0.765181488,0.616666667
1,94,10,6,0,1,1,3,-0.538241054,-0.765181488,1.066666667
1,94,10,7,0,0,1,3,-0.538241054,-0.765181488,0.283333333
1,94,10,8,0,1,1,3,-0.538241054,-0.765181488,1.333333333
1,94,11,1,0,1,1,1,-0.538241054,-0.765181488,0.766666667
1,94,11,2,0,1,3,1,-0.538241054,-0.765181488,2
1,94,11,3,0,1,1,1,-0.538241054,-0.765181488,1.816666667
0,94,11,4,0,0,3,3,-0.538241054,-0.765181488,0
0,94,11,5,0,0,3,3,-0.538241054,-0.765181488,0
0,94,11,6,0,0,3,3,-0.538241054,-0.765181488,0
0,94,11,7,0,0,3,3,-0.538241054,-0.765181488,0
0,94,11,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,12,1,0,1,2,1,-0.538241054,-0.765181488,0.083333333
1,94,12,2,0,0,2,1,-0.538241054,-0.765181488,0.333333333
1,94,12,3,0,0,3,1,-0.538241054,-0.765181488,-0.433333333
1,94,12,4,0,1,2,1,-0.538241054,-0.765181488,-1.1
1,94,12,5,0,0,2,1,-0.538241054,-0.765181488,-0.683333333
1,94,12,6,0,1,2,1,-0.538241054,-0.765181488,-0.166666667
1,94,12,7,0,0,1,1,-0.538241054,-0.765181488,-0.5
0,94,12,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,13,1,0,0,1,1,-0.538241054,-0.765181488,0
1,94,13,2,0,0,3,1,-0.538241054,-0.765181488,1.516666667
1,94,13,3,0,0,3,2,-0.538241054,-0.765181488,0.5
1,94,13,4,1,0,1,2,-0.538241054,-0.765181488,-0.333333333
1,94,13,5,1,0,3,2,-0.538241054,-0.765181488,-0.283333333
1,94,13,6,0,0,1,1,-0.538241054,-0.765181488,0.5
1,94,13,7,0,0,1,1,-0.538241054,-0.765181488,1
0,94,13,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,14,1,0,0,3,1,-0.538241054,-0.765181488,2.516666667
1,94,14,2,0,0,3,2,-0.538241054,-0.765181488,-0.916666667
1,94,14,3,1,0,3,2,-0.538241054,-0.765181488,-0.75
1,94,14,4,0,0,3,2,-0.538241054,-0.765181488,-0.116666667
0,94,14,5,0,0,3,3,-0.538241054,-0.765181488,0
0,94,14,6,0,0,3,3,-0.538241054,-0.765181488,0
0,94,14,7,0,0,3,3,-0.538241054,-0.765181488,0
0,94,14,8,0,0,3,3,-0.538241054,-0.765181488,0
1,94,15,1,0,0,3,1,-0.538241054,-0.76518149,-0.366666667
1,94,15,2,1,0,3,2,-0.538241054,-0.76518149,-0.65
1,94,15,3,1,0,3,3,-0.538241054,-0.76518149,0.416666667
1,94,15,4,0,0,2,2,-0.538241054,-0.76518149,-0.333333333
0,94,15,5,0,0,3,3,-0.538241054,-0.76518149,0
0,94,15,6,0,0,3,3,-0.538241054,-0.76518149,0
0,94,15,7,0,0,3,3,-0.538241054,-0.76518149,0
0,94,15,8,0,0,3,3,-0.538241054,-0.76518149,0
1,94,16,1,0,0,1,1,-0.548315113,-0.775923203,1.416666667
1,94,16,2,0,0,3,2,-0.548315113,-0.775923203,0.083333333
1,94,16,3,0,0,1,3,-0.548315113,-0.775923203,-0.166666667
1,94,16,4,1,0,3,2,-0.548315113,-0.775923203,1.5
0,94,16,5,0,0,3,3,-0.548315113,-0.775923203,0
0,94,16,6,0,0,3,3,-0.548315113,-0.775923203,0
0,94,16,7,0,0,3,3,-0.548315113,-0.775923203,0
0,94,16,8,0,0,3,3,-0.548315113,-0.775923203,0
1,94,17,1,0,0,1,2,-0.55637436,-0.779659452,-0.166666667
1,94,17,2,1,0,1,2,-0.55637436,-0.779659452,0
1,94,17,3,0,0,2,2,-0.55637436,-0.779659452,0.016666667
1,94,17,4,0,0,2,3,-0.55637436,-0.779659452,-0.166666667
0,94,17,5,0,0,3,3,-0.55637436,-0.779659452,0
0,94,17,6,0,0,3,3,-0.55637436,-0.779659452,0
0,94,17,7,0,0,3,3,-0.55637436,-0.779659452,0
0,94,17,8,0,0,3,3,-0.55637436,-0.779659452,0
1,94,18,1,0,0,3,2,-0.570478042,-0.788533043,-0.25
1,94,18,2,0,0,3,1,-0.570478042,-0.788533043,0.166666667
1,94,18,3,0,0,2,2,-0.570478042,-0.788533043,-0.45
1,94,18,4,0,0,1,3,-0.570478042,-0.788533043,-0.3
0,94,18,5,0,0,3,3,-0.570478042,-0.788533043,0
0,94,18,6,0,0,3,3,-0.570478042,-0.788533043,0
0,94,18,7,0,0,3,3,-0.570478042,-0.788533043,0
0,94,18,8,0,0,3,3,-0.570478042,-0.788533043,0
1,94,19,1,0,0,3,1,-0.570478042,-0.788533043,1.433333333
1,94,19,2,1,0,3,2,-0.570478042,-0.788533043,0.166666667
1,94,19,3,1,0,3,2,-0.570478042,-0.788533043,-0.5
1,94,19,4,0,0,3,2,-0.570478042,-0.788533043,0.383333333
0,94,19,5,0,0,3,3,-0.570478042,-0.788533043,0
0,94,19,6,0,0,3,3,-0.570478042,-0.788533043,0
0,94,19,7,0,0,3,3,-0.570478042,-0.788533043,0
0,94,19,8,0,0,3,3,-0.570478042,-0.788533043,0
1,94,20,1,0,0,1,2,-0.570478042,-0.788533043,0.183333333
1,94,20,2,0,0,1,1,-0.570478042,-0.788533043,0.833333333
1,94,20,3,0,0,3,3,-0.570478042,-0.788533043,0.666666667
1,94,20,4,0,0,2,2,-0.570478042,-0.788533043,-0.75
1,94,20,5,1,0,3,2,-0.570478042,-0.788533043,0
0,94,20,6,0,0,3,3,-0.570478042,-0.788533043,0
0,94,20,7,0,0,3,3,-0.570478042,-0.788533043,0
0,94,20,8,0,0,3,3,-0.570478042,-0.788533043,0
1,94,21,1,0,0,3,2,-0.570478042,-0.788533043,-0.416666667
1,94,21,2,0,0,3,2,-0.570478042,-0.788533043,0.133333333
1,94,21,3,0,0,3,2,-0.570478042,-0.788533043,0.333333333
1,94,21,4,1,0,3,2,-0.570478042,-0.788533043,0.833333333
0,94,21,5,0,0,3,3,-0.570478042,-0.788533043,0
0,94,21,6,0,0,3,3,-0.570478042,-0.788533043,0
0,94,21,7,0,0,3,3,-0.570478042,-0.788533043,0
0,94,21,8,0,0,3,3,-0.570478042,-0.788533043,0
1,94,22,1,1,0,3,2,NA,NA,-0.583333333
1,94,22,2,0,0,3,1,NA,NA,0.166666667
1,94,22,3,0,0,2,2,NA,NA,-0.45
1,94,22,4,1,0,3,2,NA,NA,0
0,94,22,5,0,0,3,3,NA,NA,0
0,94,22,6,0,0,3,3,NA,NA,0
0,94,22,7,0,0,3,3,NA,NA,0
0,94,22,8,0,0,3,3,NA,NA,0
1,95,1,1,0,1,1,1,0.11758018,-0.183727758,0.1
1,95,1,2,0,1,2,1,0.11758018,-0.183727758,1.133333333
